timestamp,delta_t_ms,x1_raw,x2_raw,x1_corrected,x2_corrected,differential,processed
2026-02-27T17:21:31.749518,51.462,161.0680,-9.6160,168.0546,11.3289,156.7258,148.8141
2026-02-27T17:21:31.751037,1.519,161.0680,-12.0200,168.0546,8.9248,159.1298,149.2914
2026-02-27T17:21:31.797346,46.309,155.0580,-8.4140,162.0446,12.5308,149.5138,149.5300
2026-02-27T17:21:31.848481,51.135,157.4620,-13.2220,164.4486,7.7229,156.7258,149.6493
2026-02-27T17:21:31.865670,17.189,153.8560,-10.8180,160.8426,10.1269,150.7158,145.1198
2026-02-27T17:21:31.898492,32.822,153.8560,-12.0200,160.8426,8.9248,151.9178,143.8129
2026-02-27T17:21:31.946549,48.057,149.0480,-13.2220,156.0346,7.7229,148.3118,142.2691
2026-02-27T17:21:31.948807,2.258,149.0480,-15.6260,156.0346,5.3188,150.7158,141.5152
2026-02-27T17:21:31.998098,49.291,146.6440,-15.6260,153.6306,5.3188,148.3118,139.4259
2026-02-27T17:21:32.048585,50.487,140.6340,-12.0200,147.6206,8.9248,138.6958,138.3812
2026-02-27T17:21:32.098260,49.675,140.6340,-14.4240,147.6206,6.5209,141.0998,132.9616
2026-02-27T17:21:32.099752,1.492,137.0280,-14.4240,144.0146,6.5209,137.4938,128.8843
2026-02-27T17:21:32.147623,47.871,135.8260,-12.0200,142.8126,8.9248,133.8878,126.1406
2026-02-27T17:21:32.197167,49.544,132.2200,-12.0200,139.2066,8.9248,130.2818,122.7201
2026-02-27T17:21:32.198319,1.152,137.0280,-15.6260,144.0146,5.3188,138.6958,121.0421
2026-02-27T17:21:32.247481,49.162,133.4220,-13.2220,140.4086,7.7229,132.6858,119.5265
2026-02-27T17:21:32.299203,51.722,134.6240,-15.6260,141.6106,5.3188,136.2918,120.8293
2026-02-27T17:21:32.323342,24.139,138.2300,-13.2220,145.2166,7.7229,137.4938,121.4807
2026-02-27T17:21:32.351360,28.018,138.2300,-16.8280,145.2166,4.1168,141.0998,122.5078
2026-02-27T17:21:32.398298,46.938,134.6240,-14.4240,141.6106,6.5209,135.0898,123.0290
2026-02-27T17:21:32.448345,50.047,133.4220,-13.2220,140.4086,7.7229,132.6858,121.8790
2026-02-27T17:21:32.449814,1.469,132.2200,-12.0200,139.2066,8.9248,130.2818,119.9450
2026-02-27T17:21:32.497988,48.174,135.8260,-14.4240,142.8126,6.5209,136.2918,118.9780
2026-02-27T17:21:32.548778,50.790,135.8260,-14.4240,142.8126,6.5209,136.2918,120.5551
2026-02-27T17:21:32.550401,1.623,135.8260,-14.4240,142.8126,6.5209,136.2918,121.3436
2026-02-27T17:21:32.599278,48.877,133.4220,-13.2220,140.4086,7.7229,132.6858,121.7379
2026-02-27T17:21:32.647103,47.825,138.2300,-13.2220,145.2166,7.7229,137.4938,121.9350
2026-02-27T17:21:32.648415,1.312,131.0180,-13.2220,138.0046,7.7229,130.2818,119.9730
2026-02-27T17:21:32.697879,49.464,133.4220,-14.4240,140.4086,6.5209,133.8878,119.6788
2026-02-27T17:21:32.750462,52.583,126.2100,-14.4240,133.1966,6.5209,126.6758,117.4957
2026-02-27T17:21:32.798750,48.288,127.4120,-13.2220,134.3986,7.7229,126.6758,114.4779
2026-02-27T17:21:32.800327,1.577,121.4020,-15.6260,128.3886,5.3188,123.0698,113.0517
2026-02-27T17:21:32.847788,47.461,120.2000,-12.0200,127.1866,8.9248,118.2618,110.5502
2026-02-27T17:21:32.897452,49.664,114.1900,-13.2220,121.1766,7.7229,113.4538,105.0869
2026-02-27T17:21:32.899005,1.553,112.9880,-15.6260,119.9746,5.3188,114.6558,99.3410
2026-02-27T17:21:32.947799,48.794,108.1800,-14.4240,115.1666,6.5209,108.6458,95.7671
2026-02-27T17:21:32.997441,49.642,106.9780,-13.2220,113.9646,7.7229,106.2418,91.0149
2026-02-27T17:21:32.998732,1.291,106.9780,-15.6260,113.9646,5.3188,108.6458,88.6388
2026-02-27T17:21:33.047862,49.130,18.0300,-22.8380,25.0166,-1.8932,26.9098,85.6239
2026-02-27T17:21:33.097389,49.527,15.6260,-21.6360,22.6126,-0.6911,23.3038,38.7876
2026-02-27T17:21:33.147571,50.182,16.8280,-22.8380,23.8146,-1.8932,25.7078,27.7563
2026-02-27T17:21:33.149161,1.590,12.0200,-20.4340,19.0066,0.5109,18.4958,21.6523
2026-02-27T17:21:33.196735,47.574,12.0200,-21.6360,19.0066,-0.6911,19.6978,16.9913
2026-02-27T17:21:33.248266,51.531,12.0200,-21.6360,19.0066,-0.6911,19.6978,14.6608
2026-02-27T17:21:33.249809,1.543,8.4140,-20.4340,15.4006,0.5109,14.8898,13.4955
2026-02-27T17:21:33.297536,47.727,6.0100,-24.0400,12.9966,-3.0952,16.0918,11.8135
2026-02-27T17:21:33.347153,49.617,9.6160,-20.4340,16.6026,0.5109,16.0918,10.9725
2026-02-27T17:21:33.348400,1.247,8.4140,-22.8380,15.4006,-1.8932,17.2938,10.5520
2026-02-27T17:21:33.397503,49.103,7.2120,-25.2420,14.1986,-4.2972,18.4958,10.7082
2026-02-27T17:21:33.449614,52.111,4.8080,-22.8380,11.7946,-1.8932,13.6878,10.7863
2026-02-27T17:21:33.497335,47.721,8.4140,-22.8380,15.4006,-1.8932,17.2938,10.8253
2026-02-27T17:21:33.498809,1.474,6.0100,-22.8380,12.9966,-1.8932,14.8898,10.1119
2026-02-27T17:21:33.548824,50.015,2.4040,-24.0400,9.3906,-3.0952,12.4858,9.7552
2026-02-27T17:21:33.597831,49.007,6.0100,-21.6360,12.9966,-0.6911,13.6878,9.2104
2026-02-27T17:21:33.648129,50.298,3.6060,-24.0400,10.5926,-3.0952,13.6878,0.0000
2026-02-27T17:21:33.649633,1.504,7.2120,-22.8380,14.1986,-1.8932,16.0918,0.0000
2026-02-27T17:21:33.697169,47.536,4.8080,-22.8380,11.7946,-1.8932,13.6878,0.0000
2026-02-27T17:21:33.698608,1.439,6.0100,-20.4340,12.9966,0.5109,12.4858,0.0000
2026-02-27T17:21:33.747925,49.317,7.2120,-20.4340,14.1986,0.5109,13.6878,0.0000
2026-02-27T17:21:33.799179,51.254,4.8080,-21.6360,11.7946,-0.6911,12.4858,0.0000
2026-02-27T17:21:33.898858,99.679,0.0000,-24.0400,6.9866,-3.0952,10.0818,0.0000
2026-02-27T17:21:33.900382,1.524,1.2020,-24.0400,8.1886,-3.0952,11.2838,0.0000
2026-02-27T17:21:33.949986,49.604,2.4040,-22.8380,9.3906,-1.8932,11.2838,0.0000
2026-02-27T17:21:33.951563,1.577,2.4040,-22.8380,9.3906,-1.8932,11.2838,0.0000
2026-02-27T17:21:33.953102,1.539,2.4040,-22.8380,9.3906,-1.8932,11.2838,0.0000
2026-02-27T17:21:33.999913,46.811,3.6060,-21.6360,10.5926,-0.6911,11.2838,0.0000
2026-02-27T17:21:34.047885,47.972,4.8080,-18.0300,11.7946,2.9148,8.8798,0.0000
2026-02-27T17:21:34.049212,1.327,2.4040,-21.6360,9.3906,-0.6911,10.0818,0.0000
2026-02-27T17:21:34.096761,47.549,2.4040,-22.8380,9.3906,-1.8932,11.2838,0.0000
2026-02-27T17:21:34.150562,53.801,2.4040,-20.4340,9.3906,0.5109,8.8798,0.0000
2026-02-27T17:21:34.198684,48.122,4.8080,-25.2420,11.7946,-4.2972,16.0918,0.0000
2026-02-27T17:21:34.200114,1.430,3.6060,-21.6360,10.5926,-0.6911,11.2838,0.0000
2026-02-27T17:21:34.247090,46.976,0.0000,-21.6360,6.9866,-0.6911,7.6778,0.0000
2026-02-27T17:21:34.297247,50.157,0.0000,-25.2420,6.9866,-4.2972,11.2838,0.0000
2026-02-27T17:21:34.298792,1.545,3.6060,-22.8380,10.5926,-1.8932,12.4858,0.0000
2026-02-27T17:21:34.397585,98.793,0.0000,-20.4340,6.9866,0.5109,6.4758,0.0000
2026-02-27T17:21:34.398469,0.884,1.2020,-20.4340,8.1886,0.5109,7.6778,0.0000
2026-02-27T17:21:34.399303,0.834,2.4040,-20.4340,9.3906,0.5109,8.8798,0.0000
